name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Rhizobium sp. SU303	3138065	S	52	135	187	0.00000
Rhizobium sp. B21/90	2819993	S	51	1407	1458	0.00001
Rhizobium sp. TRM96650	2979863	S	44	36	80	0.00000
Rhizobium sp. WSM4643	3138253	S	41	86	127	0.00000
Rhizobium sp. ZX09	2291939	S	36	1234	1270	0.00001
Rhizobium sp. BG6	2613771	S	36	5166	5202	0.00005
Rhizobium sp. K102	2918527	S	36	32	68	0.00000
Rhizobium sp. T1473	555321	S	33	1406	1439	0.00001
Rhizobium sp. TRM95796	2979862	S	31	20	51	0.00000
Rhizobium sp. T136	555319	S	28	1806	1834	0.00002
Rhizobium sp. TRM96647	2979861	S	28	12	40	0.00000
Rhizobium sp. SRDI969	3138252	S	28	86	114	0.00000
Rhizobium sp. CCGE 510	1132836	S	23	8	31	0.00000
Rhizobium sp. MJ22	3024248	S	22	343	365	0.00000
Rhizobium sp. BJ04	3024242	S	22	364	386	0.00000
Rhizobium sp. BT-226	2986922	S	17	161	178	0.00000
Rhizobium sp. WSM1274	3138254	S	13	35	48	0.00000
Rhizobium daejeonense	240521	S	19277	43070	62347	0.00058
Rhizobium leguminosarum	384	S	13869	61662	75531	0.00071
Rhizobium ruizarguesonis	2081791	S	6587	5250	11837	0.00011
Rhizobium rhizoryzae	451876	S	4150	1859	6009	0.00006
Rhizobium oryzihabitans	2267833	S	3835	45225	49060	0.00046
Rhizobium bangladeshense	1138189	S	3550	1032	4582	0.00004
Rhizobium rosettiformans	1368430	S	2419	4182	6601	0.00006
Rhizobium grahamii	1120045	S	2346	5904	8250	0.00008
Rhizobium gallicum	56730	S	2067	1476	3543	0.00003
Rhizobium rhizogenes	359	S	1551	7052	8603	0.00008
Rhizobium lusitanum	293958	S	1489	280	1769	0.00002
Rhizobium tumorigenes	2041385	S	809	406	1215	0.00001
Rhizobium gei	1395951	S	779	247	1026	0.00001
Rhizobium anhuiense	1184720	S	751	360	1111	0.00001
Rhizobium lentis	1138194	S	570	245	815	0.00001
Rhizobium sullae	50338	S	424	164	588	0.00001
Rhizobium tropici	398	S	383	463	846	0.00001
Rhizobium etli	29449	S	355	357	712	0.00001
Rhizobium phaseoli	396	S	317	229	546	0.00001
Rhizobium jaguaris	1312183	S	291	57	348	0.00000
Rhizobium indicum	2583231	S	242	188	430	0.00000
Rhizobium laguerreae	1076926	S	236	392	628	0.00001
Rhizobium binae	1138190	S	176	97	273	0.00000
Rhizobium sophoriradicis	1535245	S	171	435	606	0.00001
Rhizobium hidalgonense	1538159	S	145	53	198	0.00000
Rhizobium johnstonii	3019933	S	45	647	692	0.00001
Rhizobium acidisoli	1538158	S	36	30	66	0.00000
Rhizobium croatiense	2867516	S	36	36	72	0.00000
Rhizobium favelukesii	348824	S	18	1116	1134	0.00001
Rhizobium beringeri	3019934	S	14	107	121	0.00000
Agrobacterium tumefaciens	358	S	25451	460602	486053	0.00454
Agrobacterium fabrum	1176649	S	2542	4161	6703	0.00006
Agrobacterium larrymoorei	160699	S	21208	9142	30350	0.00028
Agrobacterium pusense	648995	S	7696	102035	109731	0.00103
Agrobacterium sp. RAC06	1842536	S	142	686	828	0.00001
Agrobacterium sp. MA01	2664893	S	136	639	775	0.00001
Agrobacterium sp. T29	2580515	S	61	84	145	0.00000
Agrobacterium sp. 33MFTa1.1	1279031	S	21	502	523	0.00000
Agrobacterium sp. CGMCC 11546	2579248	S	12	14	26	0.00000
Agrobacterium salinitolerans	1183413	S	1226	1528	2754	0.00003
Agrobacterium vitis	373	S	813	2151	2964	0.00003
Agrobacterium rubi	28099	S	552	788	1340	0.00001
Agrobacterium vaccinii	2735528	S	531	110	641	0.00001
Agrobacterium leguminum	2792015	S	124	138	262	0.00000
Agrobacterium cucumeris	2862866	S	47	125	172	0.00000
Agrobacterium deltaense	1183412	S	32	151	183	0.00000
Pararhizobium sp. IMCC3301	3067904	S	16567	4018	20585	0.00019
Pararhizobium sp. IMCC21322	3067903	S	4758	1386	6144	0.00006
Pararhizobium sp. BT-229	2986923	S	3073	8217	11290	0.00011
Pararhizobium sp. YC-54	2986920	S	240	1820	2060	0.00002
Pararhizobium sp. A13	3133975	S	12	8	20	0.00000
Pararhizobium qamdonense	3031126	S	268	1843	2111	0.00002
Neorhizobium sp. SOG26	2060726	S	5236	2676	7912	0.00007
Neorhizobium sp. CSC1952	2978974	S	962	1746	2708	0.00003
Neorhizobium sp. EC2-8	3129230	S	64	136	200	0.00000
Neorhizobium galegae	399	S	5308	5812	11120	0.00010
Neorhizobium petrolearium	515361	S	1302	2125	3427	0.00003
Allorhizobium pseudoryzae	379684	S	5949	3930	9879	0.00009
Allorhizobium ampelinum	3025782	S	1024	12332	13356	0.00012
Pseudorhizobium flavum	1335061	S	528	1849	2377	0.00002
Pseudorhizobium banfieldiae	1125847	S	283	1041	1324	0.00001
Ciceribacter thiooxidans	1969821	S	92813	44020	136833	0.00128
Sinorhizobium sp. BG8	2613773	S	7338	2442	9780	0.00009
Sinorhizobium sp. CCBAU 05631	794846	S	1621	3842	5463	0.00005
Sinorhizobium sp. RAC02	1842534	S	809	684	1493	0.00001
Sinorhizobium sp. M103	2976821	S	10	509	519	0.00000
Sinorhizobium meliloti	382	S	7430	60437	67867	0.00063
Sinorhizobium medicae	110321	S	3552	8448	12000	0.00011
Sinorhizobium terangae	110322	S	2752	950	3702	0.00003
Sinorhizobium fredii	380	S	2611	3480	6091	0.00006
Sinorhizobium numidicum	680248	S	1005	471	1476	0.00001
Sinorhizobium chiapasense	501572	S	953	452	1405	0.00001
Sinorhizobium garamanticum	680247	S	380	189	569	0.00001
Sinorhizobium alkalisoli	1752398	S	251	118	369	0.00000
Sinorhizobium sojae	716925	S	182	143	325	0.00000
Sinorhizobium americanum	194963	S	120	75	195	0.00000
Sinorhizobium mexicanum	375549	S	66	19	85	0.00000
Sinorhizobium kummerowiae	158892	S	52	174	226	0.00000
Ensifer adhaerens	106592	S	6463	6484	12947	0.00012
Ensifer canadensis	555315	S	784	986	1770	0.00002
Ensifer sp. PDNC004	2811423	S	435	732	1167	0.00001
Liberibacter crescens	1273132	S	19195	6151	25346	0.00024
Candidatus Liberibacter solanacearum	556287	S	17413	1452	18865	0.00018
Candidatus Liberibacter asiaticus	34021	S	12139	67224	79363	0.00074
Candidatus Liberibacter americanus	309868	S	7274	591	7865	0.00007
Candidatus Liberibacter africanus	34020	S	5073	5848	10921	0.00010
Shinella sp. XGS7	2877941	S	10744	6211	16955	0.00016
Shinella sp. HZN7	879274	S	1871	22118	23989	0.00022
Shinella sp. PSBB067	2715959	S	245	1256	1501	0.00001
Shinella sp. H4-D48	2925841	S	115	338	453	0.00000
Shinella zoogloeoides	352475	S	12877	57858	70735	0.00066
Shinella oryzae	2871820	S	860	2101	2961	0.00003
Shinella sumterensis	1967501	S	294	1541	1835	0.00002
Shinella sedimenti	2919913	S	15	57	72	0.00000
uncultured Gellertiella sp.	2040489	S	11495	5998	17493	0.00016
Peteryoungia desertarenae	1813451	S	3940	2020	5960	0.00006
Hoeflea sp. IMCC20628	1620421	S	1888	386	2274	0.00002
Hoeflea phototrophica	244596	S	717	187	904	0.00001
Georhizobium profundi	2341112	S	2610	2500	5110	0.00005
Lentilitoribacter sp. Alg239-R112	2305987	S	2375	89	2464	0.00002
Enhydrobacter sp.	1894999	S	1183340	243022	1426362	0.01332
Nordella sp. HKS 07	2712222	S	57386	4559	61945	0.00058
Pseudorhodoplanes sinuspersici	1235591	S	23997	2658	26655	0.00025
Candidatus Endowatersipora endosymbiont of Watersipora subatra	3077946	S	14384	797	15181	0.00014
Terrihabitans soli	708113	S	13965	2979	16944	0.00016
Devosia sp. A16	1736675	S	247267	210432	457699	0.00428
Devosia sp. I507	2083786	S	26320	185554	211874	0.00198
Devosia sp. RR2S18	3049774	S	20229	20776	41005	0.00038
Devosia sp. YIM 151766	3017325	S	13269	30281	43550	0.00041
Devosia sp.	1871048	S	7708	13654	21362	0.00020
Devosia sp. MC521	2759954	S	5867	19742	25609	0.00024
Devosia sp. 1566	2499144	S	4887	6565	11452	0.00011
Devosia sp. XK-2	3126689	S	3421	7477	10898	0.00010
Devosia sp. SD17-2	2976459	S	2281	12714	14995	0.00014
Devosia sp. SL43	2806348	S	2134	4027	6161	0.00006
Devosia sp. FJ2-5-3	2976680	S	940	3331	4271	0.00004
Devosia sp. J2-20	3026161	S	285	383	668	0.00001
Devosia rhizoryzae	2774137	S	30975	40922	71897	0.00067
Devosia ginsengisoli	400770	S	9122	33026	42148	0.00039
Devosia rhodophyticola	3026423	S	7903	29764	37667	0.00035
Devosia salina	2860336	S	5895	134588	140483	0.00131
Devosia oryziradicis	2801335	S	4404	10842	15246	0.00014
Devosia lacusdianchii	2917991	S	2335	5115	7450	0.00007
Devosia beringensis	2657486	S	1875	4040	5915	0.00006
Devosia neptuniae	191302	S	1839	2716	4555	0.00004
Devosia algicola	3026418	S	588	2077	2665	0.00002
Mariluticola halotolerans	2909283	S	16645	9060	25705	0.00024
Pelagibacterium sp. H642	1881069	S	1045	2377	3422	0.00003
Pelagibacterium sp. 26DY04	2967130	S	91	1709	1800	0.00002
Pelagibacterium halotolerans	531813	S	2212	9869	12081	0.00011
Pelagibacterium flavum	2984530	S	479	3229	3708	0.00003
Pelagibacterium nitratireducens	1046114	S	211	3864	4075	0.00004
Maritalea myrionectae	454601	S	11883	1550	13433	0.00013
Paradevosia shaoguanensis	1335043	S	7758	37628	45386	0.00042
Youhaiella tibetensis	1447062	S	2752	11574	14326	0.00013
Bradyrhizobium ontarionense	2898149	S	318156	88995	407151	0.00380
Bradyrhizobium sp. WD16	1521768	S	9484	3068	12552	0.00012
Bradyrhizobium sp. NP1	3049772	S	3354	814	4168	0.00004
Bradyrhizobium sp. I71	2590772	S	2536	1134	3670	0.00003
Bradyrhizobium sp. CCBAU 51765	1325102	S	2262	998	3260	0.00003
Bradyrhizobium sp. SK17	2057741	S	2206	2766	4972	0.00005
Bradyrhizobium sp. 191	2782659	S	1624	787	2411	0.00002
Bradyrhizobium sp. CB3481	3039158	S	1529	372	1901	0.00002
Bradyrhizobium sp. ORS 278	114615	S	1448	499	1947	0.00002
Bradyrhizobium genosp. L	83637	S	1246	410	1656	0.00002
Bradyrhizobium sp. CB1717	3039154	S	1215	470	1685	0.00002
Bradyrhizobium sp. Ash2021	2954771	S	991	209	1200	0.00001
Bradyrhizobium sp. WBOS07	2171499	S	792	392201	392993	0.00367
Bradyrhizobium sp. BTAi1	288000	S	621	188	809	0.00001
Bradyrhizobium sp. ORS 285	115808	S	591	185	776	0.00001
Bradyrhizobium sp.	376	S	541	748	1289	0.00001
Bradyrhizobium sp. 170	2782641	S	474	131	605	0.00001
Bradyrhizobium sp. 186	2782654	S	396	92	488	0.00000
Bradyrhizobium sp. CB82	3039159	S	382	73	455	0.00000
Bradyrhizobium sp. 1(2017)	1404888	S	349	106	455	0.00000
Bradyrhizobium sp. 200	2782665	S	321	77	398	0.00000
Bradyrhizobium sp. CCBAU 51753	1325100	S	320	99	419	0.00000
Bradyrhizobium sp. NDS-1	3080014	S	318	97	415	0.00000
Bradyrhizobium sp. CCBAU 051011	858422	S	315	74	389	0.00000
Bradyrhizobium sp. WBAH33	1420727	S	310	137396	137706	0.00129
Bradyrhizobium sp. CB1015	2976822	S	309	105	414	0.00000
Bradyrhizobium sp. BEA-2-5	3080015	S	302	192	494	0.00000
Bradyrhizobium sp. sBnM-33	2831780	S	302	51	353	0.00000
Bradyrhizobium sp. 131	2782609	S	283	1357	1640	0.00002
Bradyrhizobium sp. CB1650	3039153	S	268	60	328	0.00000
Bradyrhizobium sp. BWA-3-5	3080013	S	240	54	294	0.00000
Bradyrhizobium sp. NC92	55395	S	239	172	411	0.00000
Bradyrhizobium sp. WSM471	319017	S	228	159	387	0.00000
Bradyrhizobium sp. TM102	2599819	S	200	494	694	0.00001
Bradyrhizobium sp. CIAT3101	439387	S	199	50	249	0.00000
Bradyrhizobium sp. 62B	2898442	S	198	102	300	0.00000
Bradyrhizobium sp. CCBAU 53421	1325120	S	195	65	260	0.00000
Bradyrhizobium sp. 195	2782662	S	189	52	241	0.00000
Bradyrhizobium sp. CCBAU 53338	1325111	S	156	131	287	0.00000
Bradyrhizobium sp. WBOS04	2171498	S	153	73008	73161	0.00068
Bradyrhizobium sp. 2S1	1404429	S	151	183	334	0.00000
Bradyrhizobium sp. CB2312	3039155	S	134	104	238	0.00000
Bradyrhizobium sp. CCGE-LA001	1223566	S	134	42	176	0.00000
Bradyrhizobium sp. CCBAU 53340	1325112	S	113	37	150	0.00000
Bradyrhizobium sp. CCBAU 53351	1325114	S	104	69	173	0.00000
Bradyrhizobium sp. C-145	574727	S	102	40	142	0.00000
Bradyrhizobium sp. B124	3140245	S	100	39	139	0.00000
Bradyrhizobium sp. 6(2017)	1197460	S	89	42	131	0.00000
Bradyrhizobium sp. 41S5	1404443	S	85	40	125	0.00000
Bradyrhizobium sp. B097	3140244	S	79	31	110	0.00000
Bradyrhizobium sp. B117	3140246	S	68	51	119	0.00000
Bradyrhizobium sp. 172	2782643	S	67	232	299	0.00000
Bradyrhizobium sp. 26S5	3139729	S	64	85	149	0.00000
Bradyrhizobium sp. 4	2782678	S	53	38	91	0.00000
Bradyrhizobium sp. LCT2	2493093	S	40	46	86	0.00000
Bradyrhizobium sp. BWC-3-1	3080012	S	34	34	68	0.00000
Bradyrhizobium sp. 192	2782660	S	32	28	60	0.00000
Bradyrhizobium sp. 40	2782674	S	31	20	51	0.00000
Bradyrhizobium sp. ISRA463	2866199	S	26	783	809	0.00001
Bradyrhizobium sp. 27S5	3139728	S	24	35	59	0.00000
Bradyrhizobium sp. WU425	187029	S	18	28	46	0.00000
Bradyrhizobium sp. 187	2782655	S	10	14	24	0.00000
Bradyrhizobium sp. SEMIA	2597515	S	10	24	34	0.00000
Bradyrhizobium erythrophlei	1437360	S	5135	767	5902	0.00006
Bradyrhizobium japonicum	375	S	3034	417823	420857	0.00393
Bradyrhizobium diazoefficiens	1355477	S	2631	6065	8696	0.00008
Bradyrhizobium septentrionale	1404411	S	2608	1271	3879	0.00004
Bradyrhizobium barranii	2992140	S	2008	2174	4182	0.00004
Bradyrhizobium oligotrophicum	44255	S	1675	480	2155	0.00002
Bradyrhizobium sediminis	2840469	S	1675	583	2258	0.00002
Bradyrhizobium arachidis	858423	S	1358	796	2154	0.00002
Bradyrhizobium prioritasuperba	2854389	S	1213	190	1403	0.00001
Bradyrhizobium symbiodeficiens	1404367	S	644	388	1032	0.00001
Bradyrhizobium yuanmingense	108015	S	517	422	939	0.00001
Bradyrhizobium roseus	3056648	S	493	138	631	0.00001
Bradyrhizobium elkanii	29448	S	471	419	890	0.00001
Bradyrhizobium icense	1274631	S	369	91	460	0.00000
Bradyrhizobium vignae	1549949	S	342	93	435	0.00000
Bradyrhizobium guangxiense	1325115	S	282	102	384	0.00000
Bradyrhizobium guangzhouense	1325095	S	278	98	376	0.00000
Bradyrhizobium xenonodulans	2736875	S	267	83	350	0.00000
Bradyrhizobium lablabi	722472	S	221	279	500	0.00000
Bradyrhizobium paxllaeri	190148	S	216	56	272	0.00000
Bradyrhizobium amphicarpaeae	1404768	S	200	74	274	0.00000
Bradyrhizobium huanghuaihaiense	990078	S	193	67	260	0.00000
Bradyrhizobium guangdongense	1325090	S	192	62	254	0.00000
Bradyrhizobium canariense	255045	S	183	26	209	0.00000
Bradyrhizobium ottawaense	931866	S	180	289	469	0.00000
Bradyrhizobium commune	83627	S	177	48	225	0.00000
Bradyrhizobium betae	244734	S	161	344	505	0.00000
Bradyrhizobium cosmicum	1404864	S	136	42	178	0.00000
Bradyrhizobium brasilense	1419277	S	131	57	188	0.00000
Bradyrhizobium daqingense	993502	S	130	49	179	0.00000
Bradyrhizobium quebecense	2748629	S	103	47	150	0.00000
Bradyrhizobium zhanjiangense	1325107	S	80	34	114	0.00000
Bradyrhizobium pachyrhizi	280333	S	33	22	55	0.00000
[Pseudomonas] carboxydohydrogena	290	S	24485	13409	37894	0.00035
Afipia carboxidovorans	40137	S	7041	33561	40602	0.00038
Afipia sp. GAS231	1882747	S	205	576	781	0.00001
Rhodopseudomonas palustris	1076	S	17191	11182	28373	0.00027
Rhodopseudomonas sp. P2A-2r	2991972	S	955	608	1563	0.00001
Rhodopseudomonas sp. BAL398	3034676	S	783	904	1687	0.00002
Rhodopseudomonas boonkerdii	475937	S	1636	2913	4549	0.00004
Variibacter gotjawalensis	1333996	S	16319	2341	18660	0.00017
Nitrobacter hamburgensis	912	S	766	7085	7851	0.00007
Nitrobacter winogradskyi	913	S	145	278	423	0.00000
Tardiphaga sp. 709	3076039	S	160	128	288	0.00000
Tardiphaga sp. 37S4	1404741	S	80	149	229	0.00000
Tardiphaga sp. 42S5	1404799	S	56	76	132	0.00000
Tardiphaga sp. vice304	2592817	S	23	959	982	0.00001
Tardiphaga sp. vice154	2592814	S	16	562	578	0.00001
Tardiphaga alba	340268	S	1641	773	2414	0.00002
Tardiphaga robiniae	943830	S	933	1494	2427	0.00002
Ancylobacter polymorphus	223390	S	31589	245533	277122	0.00259
Ancylobacter pratisalsi	1745854	S	29365	68027	97392	0.00091
Ancylobacter sp. TS-1	1850374	S	7350	23959	31309	0.00029
Ancylobacter sp. SL191	2995166	S	448	8841	9289	0.00009
Ancylobacter sp. WKF20	3039801	S	407	8154	8561	0.00008
Ancylobacter novellus	921	S	3499	9239	12738	0.00012
Pseudolabrys sp. FHR47	2562284	S	117039	42614	159653	0.00149
Pseudolabrys taiwanensis	331696	S	22713	7464	30177	0.00028
Labrys sp. KNU-23	2789216	S	48990	9149	58139	0.00054
Starkeya sp. ORNL1	2709380	S	24311	15567	39878	0.00037
Xanthobacter dioxanivorans	2528964	S	2951	18565	21516	0.00020
Xanthobacter autotrophicus	280	S	119	2234	2353	0.00002
Xanthobacter sp. YC-JY1	2419844	S	60	999	1059	0.00001
Aquabacter sp. L1I39	2820278	S	7421	3100	10521	0.00010
Azorhizobium caulinodans	7	S	5361	4210	9571	0.00009
Mesorhizobium sp. WR6	3074855	S	9349	3600	12949	0.00012
Mesorhizobium sp. M1E.F.Ca.ET.045.02.1.1	2493672	S	6682	15298	21980	0.00021
Mesorhizobium sp. NBSH29	2654249	S	5798	4985	10783	0.00010
Mesorhizobium sp. 8	2584466	S	4864	4968	9832	0.00009
Mesorhizobium sp. DCY119	2108445	S	4018	5690	9708	0.00009
Mesorhizobium sp. Pch-S	2082387	S	2005	1139	3144	0.00003
Mesorhizobium sp. M3A.F.Ca.ET.080.04.2.1	2493676	S	1075	1458	2533	0.00002
Mesorhizobium sp. M2A.F.Ca.ET.043.05.1.1	2493671	S	1060	3437	4497	0.00004
Mesorhizobium sp. INR15	2654248	S	921	540	1461	0.00001
Mesorhizobium sp. PAMC28654	2880934	S	529	416	945	0.00001
Mesorhizobium sp. AR10	2865839	S	466	699	1165	0.00001
Mesorhizobium sp. B2-8-5	2589903	S	440	531	971	0.00001
Mesorhizobium sp. 131-2-1	2744518	S	393	8701	9094	0.00008
Mesorhizobium sp. J8	2777475	S	323	384	707	0.00001
Mesorhizobium sp. AR02	2865837	S	286	765	1051	0.00001
Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1	2493669	S	261	723	984	0.00001
Mesorhizobium sp. AR07	2865838	S	251	495	746	0.00001
Mesorhizobium sp. B4-1-4	2589888	S	250	245	495	0.00000
Mesorhizobium sp. WSM4906	3038546	S	246	3560	3806	0.00004
Mesorhizobium sp. M4B.F.Ca.ET.058.02.1.1	2493675	S	244	458	702	0.00001
Mesorhizobium sp. L-2-11	2744521	S	242	9871	10113	0.00009
Mesorhizobium sp. M2A.F.Ca.ET.046.03.2.1	2493674	S	200	2254	2454	0.00002
Mesorhizobium sp. M1B.F.Ca.ET.045.04.1.1	2493673	S	196	331	527	0.00000
Mesorhizobium sp. B2-1-8	2589967	S	193	222	415	0.00000
Mesorhizobium sp. C120A	2956824	S	191	5806	5997	0.00006
Mesorhizobium sp. 113-1-2	2744515	S	174	3813	3987	0.00004
Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1	2493678	S	158	289	447	0.00000
Mesorhizobium sp. C089B	2956823	S	158	3929	4087	0.00004
Mesorhizobium sp. NZP2298	2483403	S	155	1731	1886	0.00002
Mesorhizobium sp. B1-1-8	2589976	S	153	136	289	0.00000
Mesorhizobium sp. C416B	2956834	S	148	4558	4706	0.00004
Mesorhizobium sp. M8A.F.Ca.ET.057.01.1.1	2493679	S	146	256	402	0.00000
Mesorhizobium sp. ISC11	3076428	S	137	3934	4071	0.00004
Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1	2493681	S	129	237	366	0.00000
Mesorhizobium sp. B2-1-1	2589974	S	127	109	236	0.00000
Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2	2493668	S	118	249	367	0.00000
Mesorhizobium sp. WSM1497	278153	S	107	1834	1941	0.00002
Mesorhizobium sp. NZP2077	2483404	S	85	335	420	0.00000
Mesorhizobium sp. 113-3-3	2744516	S	84	2028	2112	0.00002
Mesorhizobium sp. AA22	1854057	S	83	286	369	0.00000
Mesorhizobium sp. L-8-10	2744523	S	80	3591	3671	0.00003
Mesorhizobium sp. 113-3-9	2744517	S	80	2330	2410	0.00002
Mesorhizobium sp. M1A.F.Ca.IN.022.06.1.1	2493680	S	78	116	194	0.00000
Mesorhizobium sp. M2A.F.Ca.ET.043.02.1.1	2493670	S	78	815	893	0.00001
Mesorhizobium sp. L-8-3	2744522	S	49	2457	2506	0.00002
Mesorhizobium sp. 131-3-5	2744520	S	48	2735	2783	0.00003
Mesorhizobium sp. C399B	2956833	S	39	1150	1189	0.00001
Mesorhizobium sp. C395A	2956832	S	29	640	669	0.00001
Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1	2493677	S	27	197	224	0.00000
Mesorhizobium sp. WSM4904	3038545	S	19	276	295	0.00000
Mesorhizobium sp. NZP2234	2483402	S	14	654	668	0.00001
Mesorhizobium sp. 131-2-5	2744519	S	11	1312	1323	0.00001
Mesorhizobium sp. C432A	2956836	S	10	291	301	0.00000
Mesorhizobium terrae	2725666	S	6692	11486	18178	0.00017
Mesorhizobium ciceri	39645	S	3144	49853	52997	0.00050
Mesorhizobium japonicum	2066070	S	463	8218	8681	0.00008
Mesorhizobium opportunistum	593909	S	218	309	527	0.00000
Mesorhizobium amorphae	71433	S	216	320	536	0.00001
Mesorhizobium huakuii	28104	S	203	1166	1369	0.00001
Mesorhizobium onobrychidis	2775404	S	195	383	578	0.00001
Mesorhizobium loti	381	S	145	1526	1671	0.00002
Mesorhizobium erdmanii	1777866	S	143	542	685	0.00001
Mesorhizobium jarvisii	1777867	S	126	11420	11546	0.00011
Mesorhizobium australicum	536018	S	75	143	218	0.00000
Mesorhizobium mediterraneum	43617	S	39	369	408	0.00000
Chelativorans sp. AA-79	3028735	S	26685	78365	105050	0.00098
Aquibium microcysteis	675281	S	10383	18639	29022	0.00027
Aquibium oceanicum	1670800	S	3589	5548	9137	0.00009
Phyllobacterium sp. A18/5-2	2978392	S	4297	4711	9008	0.00008
Phyllobacterium sp. T1018	555316	S	2030	927	2957	0.00003
Phyllobacterium sp. T1293	555317	S	1609	1401	3010	0.00003
Phyllobacterium sp. 628	2718938	S	97	97	194	0.00000
Phyllobacterium zundukense	1867719	S	252	246	498	0.00000
Nitratireductor sp. OM-1	1756988	S	3592	5346	8938	0.00008
Nitratireductor sp.	1872084	S	46	123	169	0.00000
Nitratireductor sp. GZWM139	2950541	S	24	70	94	0.00000
Nitratireductor mangrovi	2599600	S	2833	3720	6553	0.00006
Nitratireductor thuwali	2267699	S	588	1654	2242	0.00002
Nitratireductor kimnyeongensis	430679	S	474	1224	1698	0.00002
Nitratireductor rhodophyticola	2854036	S	161	720	881	0.00001
Aminobacter sp. MSH1	374606	S	2398	15671	18069	0.00017
Aminobacter sp. SR38	2774562	S	1770	28772	30542	0.00029
Aminobacter sp. NyZ550	2979870	S	20	534	554	0.00001
Aminobacter aminovorans	83263	S	66	696	762	0.00001
Aminobacter niigataensis	83265	S	18	99	117	0.00000
Methyloceanibacter caenitepidi	1384459	S	45855	50150	96005	0.00090
Methyloceanibacter sp. wino2	2170729	S	3874	4565	8439	0.00008
Hyphomicrobium sp. DMF-1	3019544	S	8182	21057	29239	0.00027
Hyphomicrobium sp. MC1	717785	S	3767	12427	16194	0.00015
Hyphomicrobium sp. ghe19	2682968	S	1480	9343	10823	0.00010
Hyphomicrobium nitrativorans	1427356	S	6006	21028	27034	0.00025
Hyphomicrobium denitrificans	53399	S	4802	4994	9796	0.00009
Methyloligella sp. GL2	2742204	S	41924	11611	53535	0.00050
Rhodoplanes sp. Z2-YC6860	674703	S	33059	5842	38901	0.00036
Rhodomicrobium lacus	2498452	S	1050	8575	9625	0.00009
Rhodomicrobium vannielii	1069	S	617	4643	5260	0.00005
Candidatus Filomicrobium marinum	1608628	S	10693	1316	12009	0.00011
uncultured Pleomorphomonas sp.	442121	S	202292	167836	370128	0.00346
Hartmannibacter diazotrophicus	1482074	S	26241	11176	37417	0.00035
Kaistia sp. 32K	2795690	S	185765	89346	275111	0.00257
